Date,T,T2,T3
20/04/2011,0.025440628,0.007370096,-0.005846715
21/04/2011,0.006486112,0.025440628,-0.004870906
25/04/2011,0,0.006486112,0.004100787
26/04/2011,0.00773306,0,0.013098946
27/04/2011,0.01247005,0.00773306,0.010642247
28/04/2011,0.006790109,0.01247005,0.004739724
29/04/2011,-0.004705147,0.006790109,0.00673437
02/05/2011,0.006460542,-0.004705147,0.00899774
03/05/2011,-0.00814142,0.006460542,0.004851671
04/05/2011,-0.008523883,-0.00814142,0.002848502
05/05/2011,-0.019742436,-0.008523883,-0.002128675
06/05/2011,0.000487226,-0.019742436,-0.003401587
09/05/2011,0.007143107,0.000487226,-0.012135913
10/05/2011,0.009509869,0.007143107,-0.009259698
11/05/2011,-0.020118036,0.009509869,-0.004037368
12/05/2011,0.0032587,-0.020118036,0.005713401
13/05/2011,-0.015591721,0.0032587,-0.00115502
16/05/2011,-0.001814987,-0.015591721,-0.002449822
17/05/2011,0.002148708,-0.001814987,-0.010817019
18/05/2011,0.00610259,0.002148708,-0.004716003
19/05/2011,0.005737694,0.00610259,-0.005086
20/05/2011,-0.014181047,0.005737694,0.002145437
23/05/2011,-0.023148024,-0.014181047,0.004662998
24/05/2011,0.005755022,-0.023148024,-0.000780254
25/05/2011,0.006394943,0.005755022,-0.010530459
26/05/2011,0.00936479,0.006394943,-0.010524683
27/05/2011,0.007289423,0.00936479,-0.003666019
31/05/2011,0.020723731,0.007289423,0.007171585
01/06/2011,-0.023686959,0.020723731,0.007683052
02/06/2011,0.005116662,-0.023686959,0.012459315
03/06/2011,0.000492586,0.005116662,0.001442065
06/06/2011,-0.01296577,0.000492586,0.000717811
07/06/2011,0.009145262,-0.01296577,-0.006025904
08/06/2011,-0.012851971,0.009145262,-0.002452174
09/06/2011,0.010348615,-0.012851971,-0.001109307
10/06/2011,-0.023128901,0.010348615,-0.005557493
13/06/2011,0.001521993,-0.023128901,0.002213969
14/06/2011,0.017730638,0.001521993,-0.008544086
15/06/2011,-0.032852369,0.017730638,-0.003752764
16/06/2011,-0.003430976,-0.032852369,-0.00129209
17/06/2011,0.009812215,-0.003430976,-0.004533246
20/06/2011,-0.001193403,0.009812215,-0.006184236
21/06/2011,0.021676243,-0.001193403,-0.00882371
22/06/2011,-0.009690127,0.021676243,0.001729279
23/06/2011,-0.008598652,-0.009690127,0.010098352
24/06/2011,-0.009540238,-0.008598652,0.003597571
27/06/2011,0.008231185,-0.009540238,0.001129155
28/06/2011,0.011985244,0.008231185,-0.009276339
29/06/2011,0.01750782,0.011985244,-0.003302568
30/06/2011,0.014507462,0.01750782,0.00355873
01/07/2011,0.010974388,0.014507462,0.01257475
05/07/2011,-0.005921065,0.010974388,0.014666842
06/07/2011,-0.00628711,-0.005921065,0.01432989
07/07/2011,0.008658072,-0.00628711,0.006520262
08/07/2011,-0.012380527,0.008658072,-0.000411263
11/07/2011,-0.030252422,-0.012380527,-0.001183368
12/07/2011,-0.006721762,-0.030252422,-0.003336522
13/07/2011,0.014922824,-0.006721762,-0.011324959
14/07/2011,-0.008719357,0.014922824,-0.01645157
15/07/2011,0.003449424,-0.008719357,-0.007350453
18/07/2011,-0.014781665,0.003449424,-0.000172765
19/07/2011,0.01500344,-0.014781665,0.00321763
20/07/2011,0.011859755,0.01500344,-0.006683866
21/07/2011,0.021233206,0.011859755,0.001223733
22/07/2011,0.00099795,0.021233206,0.004027177
25/07/2011,-0.00631444,0.00099795,0.016032134
26/07/2011,0.006020164,-0.00631444,0.011363637
27/07/2011,-0.024268619,0.006020164,0.005305572
28/07/2011,-0.002385023,-0.024268619,0.000234558
29/07/2011,0.002561466,-0.002385023,-0.008187632
01/08/2011,-0.012604219,0.002561466,-0.006877826
02/08/2011,-0.02639297,-0.012604219,-0.008030725
03/08/2011,0.005846824,-0.02639297,-0.004142592
04/08/2011,-0.069755206,0.005846824,-0.012145241
05/08/2011,0.017610449,-0.069755206,-0.011050121
08/08/2011,-0.074618549,0.017610449,-0.03010045
09/08/2011,0.06736379,-0.074618549,-0.015432644
10/08/2011,-0.059721191,0.06736379,-0.042254435
11/08/2011,0.047886048,-0.059721191,0.003451897
12/08/2011,0.011472332,0.047886048,-0.022325317
15/08/2011,0.023251449,0.011472332,0.018509549
16/08/2011,-0.014594529,0.023251449,-0.000120937
17/08/2011,0.005811822,-0.014594529,0.02753661
18/08/2011,-0.048648605,0.005811822,0.006709751
19/08/2011,-0.017045669,-0.048648605,0.004822914
22/08/2011,0.00637874,-0.017045669,-0.019143771
23/08/2011,0.032481481,0.00637874,-0.019960817
24/08/2011,0.0003837,0.032481481,-0.019771844
25/08/2011,-0.024161313,0.0003837,0.007271518
