,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25
2020-02-12,0.006746083573746676,0.0007724854662583796,0.005541169836783659,0.0009290311609076158,0.005563763016834216,0.0035850917860417897,-0.004431687683323735,0.0056132715490386466,0.005925309314466708,0.004953412090092547,0.0035378562708160235,-0.017473982503189756,0.0012370627298246809,0.003915713019162418,0.0031863111591991806,0.007279880948194649,0.018390217354865245,0.0028367470900587765,0.008224790421312217,0.009651007755320271,0.009238138158569918,0.009197760664442675,0.01122244468217073,0.016316677181073762,0.019452801199354035
2020-02-13,0.01634867673371724,0.00689555287326213,-0.004626582289418983,0.0005089817642108522,-0.006900001725649814,0.0017781046286769924,0.0024110891631515395,0.0006711305813388905,-0.0006416368581641805,-0.0059668666577098045,-0.004281822428271274,0.012848491456762125,-0.0015183406961611072,-0.003358907195279493,-0.007839853071929566,-0.005106666055195483,-0.017754021255109168,0.007945964352983174,-0.007547627951071577,-0.004909011052104634,-0.004807223322422667,-0.004664141380326599,-0.0010346359425256644,0.0008557789531475113,-0.004692645119175293
2020-02-14,0.0013147968617832453,0.00543309684172271,-0.005542561290060389,-0.00461028789259641,0.002032699235516808,0.004709254727977745,-0.014375564719765772,0.002629455217248868,0.003752150575747067,0.005841568485742709,-0.0016202638538906054,-0.0002852411862694636,0.0025775988873681576,0.008412454070067032,0.003812248810469944,-0.0011848417062808158,0.00317484651461078,-0.0008299762506704693,0.011390397442420623,0.004645337711436622,-0.005501642845872723,-0.0002819693579907865,0.00436745962370313,0.001982480216472928,0.0002776899967133065
2020-02-18,-0.006189770295378267,-0.006316646236759582,0.004050934570659401,-0.0047176885398017634,-0.0015584331812893888,-0.003198352044472796,-0.005250019756748781,-0.07533127132722028,-0.0024678295926029705,-0.0029211788943292994,-0.003954663204321043,-0.01086743967570075,-0.001028564928099224,-0.004398641913278265,-0.0038919319628552334,-0.007967540815134228,-0.011500131996722708,0.0045135345542131056,0.0005017845351846749,-0.006361576144254266,-0.01038672732975785,-0.012472462180718256,-0.012426656236363767,-0.015716238474949493,-0.013399443802993741
2020-02-19,-0.00228650672472583,0.002488187259684001,0.002954402164080848,-0.0021799051045958764,-0.00014046011200463603,0.0035258069454757158,0.0023835545373659148,-0.0006807346993412779,0.009240081687453586,0.003626235955511982,0.0014443752253629055,0.009879428701352026,0.006388673953227013,0.002525431721138047,0.0038108757643606495,0.006204364501034618,0.0034834627019023788,0.0037145377486496665,-0.006527434126413507,0.006368039476052782,0.0027742749905780525,0.0051825095724552135,0.005830506637795364,0.0026703864405388787,0.006556047213352453
2020-02-20,0.004282504119587655,-0.011715761603817598,0.0027909814196413795,0.007607981607168605,-9.02285996787396e-05,0.004584426345790166,0.004753365239846488,-0.004073489491808956,0.0029079659859719445,-0.0019224354046804342,0.00019836643562887992,-0.015520718600962128,-0.007825671665229935,0.0006576258803043756,0.003170149474951512,0.000881596730091389,-0.010550625120954229,0.014456360900936278,0.00347589735698042,-0.005298756550965822,-0.0021714313208740306,0.004755902767288618,-0.0014825750629688741,0.008955091454509382,-0.00513345318326741
2020-02-21,0.0019159583677825199,-0.0030424695661034557,-0.0027023637828599246,-0.0033840730033107406,0.0017170428206840335,0.002621488109205188,0.011356566192345,0.0005360238758674601,-0.0017893812169889696,0.0013096936485684078,0.0017580699653972148,-0.006958758164581549,-0.002977877697741629,-0.007958563162207784,-0.005041382832629621,-0.001014887606637585,-0.001431757612881364,-0.012850649741876266,-0.01120056317402134,-0.01066922657983806,-0.006332797445280798,-0.002844555910142919,-0.008580193811778809,-0.017406371764866327,-0.014724789716221709
2020-02-24,-0.005614565939186176,-0.01389706747643717,-0.013538403254306787,-0.024421565109335453,-0.02073028410322521,-0.030056484381817704,-0.03480069817315095,-0.02381342639740086,-0.03037504676212212,-0.03501486878094278,-0.025336253285933835,-0.04285261096350179,-0.03436371691395623,-0.04155982175596502,-0.0302532051847232,-0.034181894649466665,-0.04335108372942972,-0.0456883451829693,-0.041574126639364904,-0.04212055701584513,-0.048340520302381305,-0.047349334677276964,-0.04902263329208513,-0.04544730893515146,-0.05672235896295651
2020-02-25,0.0021273891442463253,-0.009071539352635471,-0.00480095650154906,-0.0035994281031267515,-0.011882017996755118,-0.008739319759773349,-0.011150240612235044,-0.01000881320789639,-0.016160868041524674,-0.012935695100827467,-0.01293891732576863,-0.012894107109235465,-0.01863574113821634,-0.008518143855105919,-0.012916652684021361,-0.016181970973348964,-0.01752795064395213,-0.018979101212150226,-0.024037109876015598,-0.02420977749716481,-0.017394633260628636,-0.02323235629992945,-0.018963218515094873,-0.020347678764211587,-0.020056196374813075
2020-02-26,0.009745757037817972,0.005495456257373355,-0.0017278689588884977,-0.012547418652851484,-0.012992531286450032,-0.01155091779417181,-0.012888790786122593,-0.0069424125631884475,-0.020347721082393938,-0.002128072519567147,-0.0047715306074973055,-0.007651767478098108,-0.007564392813114188,-0.005563851577045711,-0.008545291995300377,-0.008610455010099815,-0.002075258799278247,-0.005057089634145982,-0.010228803261524741,0.002721389034554526,-0.000889675879218483,0.003764789433222256,-0.0007490329593708622,-0.0038497886364903234,-0.0042836795878835555
2020-02-27,-0.004201495296554941,-0.018669233321460102,-0.01537229428305135,-0.011304553172775685,-0.01865165140024592,-0.024500161765244846,-0.03246049698720652,-0.023685129797569184,-0.031166377607784596,-0.03246016332147948,-0.026143087602032003,-0.02779669687818767,-0.028006590977039284,-0.025621441241342562,-0.026573161678199085,-0.03287237218515816,-0.036767876642103195,-0.03278290772277722,-0.030709176021051096,-0.031089730432510933,-0.03951947271970565,-0.04351793261923608,-0.04053910330985727,-0.04000881830805087,-0.04651486280592912
2020-02-28,-0.034667288692121344,-0.02378612154699569,-0.007580892781267713,-0.028782685315465076,-0.01435736127861795,-0.021400475414986474,-0.024606107982425986,-0.025927439643614214,-0.032985749301565136,-0.0325275059815903,-0.038710003885956794,-0.03143246751131086,-0.027459224607068195,-0.033514329494597615,-0.02898838997909539,-0.03193886377583867,-0.03435754368312936,-0.03025779241622006,-0.036774294205903314,-0.03182018818320751,-0.027971802323256995,-0.025483141725091585,-0.031636161289941116,-0.04091147546634308,-0.032259217525229714
2020-03-02,-0.0046633002627673075,0.005630310768038268,-0.005074210659686604,0.003787657813319891,-0.005874374466824208,0.00849778762983187,-0.005685515373774555,0.008557114380130553,0.004892751971181957,0.020038917551251784,0.012429167821321708,0.0030000294289770557,0.004125176726131066,0.008305737584458139,0.0021464017081426028,0.004285226175539535,0.004967431668488538,-0.0030964198924497595,-inf,-0.013778531701140191,-0.005532542957297338,0.0031615076141230727,0.0008261140239827467,0.008588184197279344,-0.008148275895839564
2020-03-03,0.006045098427735571,0.010701249451757345,0.00822280014791898,0.0036971978344174368,0.01627065538118983,0.01694601960920955,0.035660067112669995,0.01350467006178377,0.01956784779936631,0.019509399385010468,0.009557767856193191,0.015058946656117636,0.008770239405348627,0.012010913559498996,0.012454421068675647,0.01727167971725532,0.019571288300540893,0.020014425381931916,inf,0.011842415556221017,0.01592408643766349,0.014353815085517255,0.007678047280666672,0.006581139344744742,0.009181615448863038
2020-03-04,0.0025602555800579067,0.007314833820406914,0.0012659183848004734,0.01026623157117484,0.0016449122177083172,0.001686474838830048,0.007931010599188264,0.0021180496752748893,0.002665658656241475,0.007043027976790609,0.003826906157000965,0.010440360623928674,0.0033679297511054317,0.006584722907779705,0.0033310808025115678,-4.120202858451336e-05,0.0042619887409245044,0.005370159164346922,0.002401420107762042,0.0017435780238064665,-0.0002744459842789508,0.003134739120433043,0.002471797015999734,-0.0007743810403232565,-0.0035771297722695166
2020-03-06,-0.01055592142058181,-0.01753565050136288,-0.011849112454958627,-0.018141977744661014,-0.0300301420575857,-0.02347609155680722,-0.018465988675330208,-inf,-0.03273136649153084,-inf,-0.03137994231309491,-0.02865423545964244,-inf,-0.027794228549287404,-0.024976710294354915,-0.03550248263820132,-0.03284590322851384,-0.029943191570669915,-inf,-0.0339355780458124,-0.030046115074253667,-0.03170249282819783,-0.03244034259496859,-0.03737804373217087,-0.045555860590917104
2020-03-09,0.00700516091101605,-0.039904751322457827,-0.030557809755659936,-0.04878148995252213,-0.04817249655902857,-0.04811863516658635,-0.08010700454961825,inf,-inf,inf,-0.050414387526169786,-0.06531639791970507,inf,-0.05875893474787921,-inf,-0.06525198703748854,-inf,-0.07591133424759457,inf,-0.07919928061311372,-0.10199276382062875,-0.09127666109795728,-0.10231278665991772,-0.11627378221558517,-0.1486441579724446
2020-03-11,0.0031474175470288805,-0.007793784387091804,-0.004429438718751132,-0.007128456371543994,0.0029148148983805886,-0.016207851843879174,-0.013946372058780783,-0.014936954049477612,-0.01778750918335728,-0.017828796378055404,-0.021384524980884927,-0.018782225054157713,-0.009172425244097197,-0.016979128058445248,-0.021885000299341713,-0.02592750040448411,-0.028051004007345098,-0.02379092628486841,-0.019974531802587105,-0.015934618555372634,-0.02551981346194298,-0.028023030159991164,-0.01808560614632064,-0.020807737237562317,-0.02205735395339388
2020-03-12,-0.01197759412210246,-0.05277650730847561,-0.04865055870734917,-0.07035577096225598,-0.06359374107151435,-0.06816027574507015,-0.08872984018009454,-0.07697203061013952,-0.09419785318046016,-0.06156168124704621,-0.08932085695850905,-0.07424923433073627,-0.08996399744857032,-0.09549172568258829,-0.10546833944884403,-0.10669555636054324,-0.11931798486135542,-0.11589597520380057,-0.1138389323807157,-0.1134253617689556,-0.12791928997250876,-0.12104247160949269,-0.12934199275314315,-0.1335511873838227,-0.15441396392334106
2020-03-13,-0.017533340114696972,-0.015086080706849839,-0.0024676271584183496,-0.0007811424287842207,-0.008872008348505957,-0.0017079959155094056,0.00859270425552101,-0.06863062138139793,0.005621853153110511,0.0029544163765854747,-0.006583161392107169,-0.010587421168344631,0.007237619829466722,0.01494180262975319,-0.012124256562744209,0.004009536245602752,0.009187489362262472,0.012305822757659872,-0.012817785139527988,0.003046886792053144,-0.006733142356019718,0.013267152815377155,0.003593727750539931,0.013405541643108403,0.015859512927747562
2020-03-16,-0.046872739227934064,-0.039362677280715616,-0.041649022441831454,-0.07310208721765109,-0.0630534580790657,-0.07887654157455529,-0.09160721342977075,-0.004208432692576899,-0.09305689017409986,-0.09148474450585,-0.08829726455660403,-0.10212300001584021,-0.10153624768878533,-0.08437832280720806,-0.09581499709107291,-0.11088767448909055,-0.08669409846958952,-0.09450311597368717,-0.12131116118590211,-0.07651124991880433,-0.09504400912903367,-0.08132467163471713,-0.09659335478443878,-0.09378725539992494,-0.11417127071725575
2020-03-17,-0.009577412367989122,-0.009098144900548385,-0.021015629133374618,-0.022113096739446073,-0.011425410775342187,-0.02065628184016383,-0.009592889741154851,-0.0035600571518500093,-0.022656838060712402,-0.007051411047744001,0.020905212786336617,-0.008218278443145094,0.00273652033789332,-0.0339339415973401,-0.01281576085329183,-0.0031790619143897063,-0.02078928068114875,-0.016886482631156,-0.012461057773123159,-0.0037226264553756393,-0.009802620298662693,-0.0037055898889123153,0.0030330821410023924,-0.006966248828339792,0.021006114180219387
2020-03-18,0.0028659672376138,-0.0055614992157038586,-0.019767285302759223,-0.016947970769785815,-0.02877945703114906,-0.0342593121490583,-0.03166827134108246,-0.006929435153077244,-0.03818607940347525,-0.025625536872356875,-0.029159699056816892,-0.028823558509011245,-0.02942926804891721,-0.023026039922643713,-0.04106015501583376,-0.039232776594896,-0.06057977090646004,-0.036842932037683275,-0.05312596389874228,-0.02428275318097475,-0.059665265175358626,-0.06490360581652306,-0.08140698300231289,-0.0763746132344799,-0.05519837832498986
2020-03-19,-0.020148462886856483,-0.006445059196774204,-0.0059579044862183815,0.010476507795591186,-0.01972455220279636,-0.0002847434869426822,-0.011533203379418886,0.015599891375889137,-0.019682578041616314,-0.007787398213065692,0.00028647320645693405,-0.005773298777303087,0.008264856127721801,0.013412931759683302,-0.002418935736687787,0.001956105284643953,0.03699292168224306,-0.00610204286463263,0.006843932405801771,0.013328925169628324,0.01227216350251434,0.0063470468695532925,0.023836649423949724,-0.006882816120412796,0.011395537269488542
2020-03-20,0.03339282688328915,0.010448664748870708,0.01883023740574454,0.015285656739505663,0.0321024522968057,0.03454755941610419,0.03148076860185817,0.021667137776736352,0.033079831041763166,0.021359063897502223,0.037216890842891974,0.03593015738553947,0.046792827579641115,0.02528024589645663,0.0558070629722009,0.029474280085694155,0.034675570197276705,0.04346096383463928,0.06450198368812944,0.03084146409840809,0.04106406120670093,0.047698153202105666,0.02792064727650111,0.03758257506607636,0.041431466314485736
2020-03-23,-0.004351745314572452,-0.010586416140137398,-0.03997152929940753,-0.015198382421681783,-0.018372999703962656,-0.021505141371265055,-0.02383441298059013,-0.02561846650525065,-0.036051003865207716,-0.028264680673676414,-0.024340006446657694,-0.026267420499729965,-0.022699263068333225,-0.031231648607293463,-0.023910827701229827,-0.038254144804121065,-0.03206791255396329,-0.03543993944360697,-0.02700413982349906,-0.03611096633286426,-0.032377117584020544,-0.044619437488219144,-0.020842183261068202,-0.025706135512561793,-0.04060445003967683
2020-03-24,0.007612623312500975,0.011845917605001815,0.005614980575737629,0.03239105849323662,0.0284794058340488,0.03000340775893543,0.028564127399141277,0.033912700584746075,0.04108860779377087,0.05665536254183998,0.041610573757021097,0.040631064790226594,0.047314670015966225,0.053415728841622795,0.05159859035028753,0.05552894679549265,0.07184883638050284,0.070260353394964,0.08384865323201503,0.06832479484279912,0.08733688180250142,0.095666791505112,0.09590091624320496,0.09205095891721565,0.08787935625177591
2020-03-25,-0.018255266820570912,0.006445539444252713,0.014371530843885025,0.015771733537379047,0.016133115653976442,0.028667830919685125,0.032764302712237924,0.03400003607728996,0.01972709308614282,0.01867749053687132,0.02112901289312488,0.020454679588581843,0.019014314550854648,0.023809739995731227,0.030085903057076636,0.03443999462881672,0.029146099863752842,0.03917284992871586,0.03537140913386295,0.03890056039339601,0.04478100783233921,0.043139478580778205,0.04789097454113211,0.0349819166270661,0.0444932415406596
2020-03-26,0.020926429200454115,-0.004956941954490323,0.013050594449563255,-0.0027604786801148327,0.011941535846963114,-0.0005438090275165099,0.005333084678007002,0.007558740764755252,0.009442335613792565,0.01232379437510454,0.011470659430222968,0.01124060583941194,0.020364231507677008,0.02291824301003235,0.020739926353933708,0.03418518264431377,0.02099621803750113,0.045255012731316185,0.01178104287809327,0.014076813572984806,0.027584421334544848,0.036147784022586595,0.015153735121017867,0.017172115762189608,0.02494204235895389
2020-03-27,-0.03476350598684113,-0.003609691456304093,0.01362978122838332,0.001122530297052083,-0.004664817473409897,-0.003951589483668683,-0.0022126607247998594,0.06662774856599421,-0.01605245783327166,-0.02205343764196358,-0.006145003950383442,-0.01940580706697182,-0.02166520809816868,-0.02965727256067626,-0.01635783743202516,-0.03536904783232899,-0.026817760077051864,-0.05737387006456333,-0.03380894932610599,-0.00965431536410297,-0.036277991269852476,-0.042070580111451525,-0.042219182297448477,-0.04248037893576899,-0.05463055658667698
2020-03-30,-0.012700960782107855,-0.005303494807452139,0.004076051958989252,0.005379078839444596,-0.0016908339232950288,0.0010195026638351726,0.003452016455549866,0.004018805658965068,-0.011896275186956297,-0.0014883421834044229,-0.005206580646094309,-0.010812544333722602,-0.0010379278090951276,0.00010274312870748277,-0.006816085798052648,-0.00048159804460304323,0.006231118133159399,0.00788815056977737,-0.005198456097056075,-0.02183913298842115,0.009373672663638456,-0.00818590299139242,-0.005136680626272857,-0.016221438670265733,-0.025530746668834987
