Date,T,T2,T3
2017-08-30,-0.04,-0.87,0.283333333
2017-08-31,0.92,-0.04,-0.016666667
2017-09-01,0.14,0.92,-0.3
2017-09-04,-0.2,0.14,0.003333333
2017-09-05,0.09,-0.2,0.34
2017-09-06,0.11,0.09,0.286666667
2017-09-07,1.1,0.11,0.01
2017-09-08,0.21,1.1,0
2017-09-11,0.32,0.21,0.433333333
2017-09-12,0.52,0.32,0.473333333
2017-09-13,-0.62,0.52,0.543333333
2017-09-14,0.35,-0.62,0.35
2017-09-15,0.04,0.35,0.073333333
2017-09-18,0.25,0.04,0.083333333
2017-09-19,0.4,0.25,-0.076666667
2017-09-20,-0.71,0.4,0.213333333
2017-09-21,0.5,-0.71,0.23
2017-09-22,0.13,0.5,-0.02
2017-09-25,-0.61,0.13,0.063333333
2017-09-26,-0.48,-0.61,-0.026666667
2017-09-27,-0.02,-0.48,0.006666667
2017-09-28,0.57,-0.02,-0.32
2017-09-29,0.62,0.57,-0.37
2017-10-02,-0.2,0.62,0.023333333
2017-10-03,0.31,-0.2,0.39
2017-10-04,-0.08,0.31,0.33
2017-10-05,-0.17,-0.08,0.243333333
2017-10-06,-0.09,-0.17,0.01
2017-10-09,0.17,-0.09,0.02
2017-10-10,0.61,0.17,-0.113333333
2017-10-11,0.51,0.61,-0.03
2017-10-12,-0.03,0.51,0.23
2017-10-13,0.05,-0.03,0.43
2017-10-16,-0.27,0.05,0.363333333
2017-10-17,-0.42,-0.27,0.176666667
2017-10-18,0.46,-0.42,-0.083333333
2017-10-19,-0.24,0.46,-0.213333333
2017-10-20,-0.23,-0.24,-0.076666667
2017-10-23,-0.15,-0.23,-0.066666667
2017-10-24,-0.17,-0.15,-0.003333333
2017-10-25,-0.08,-0.17,-0.206666667
2017-10-26,-0.29,-0.08,-0.183333333
2017-10-27,-0.03,-0.29,-0.133333333
2017-10-30,0.58,-0.03,-0.18
2017-10-31,0.37,0.58,-0.133333333
2017-11-01,0.07,0.37,0.086666667
2017-11-02,-0.02,0.07,0.306666667
2017-11-03,-0.17,-0.02,0.34
2017-11-06,0.16,-0.17,0.14
2017-11-07,-0.77,0.16,-0.04
2017-11-08,-0.01,-0.77,-0.01
2017-11-09,-0.69,-0.01,-0.26
2017-11-10,-0.21,-0.69,-0.206666667
2017-11-13,-0.65,-0.21,-0.49
2017-11-14,0.53,-0.65,-0.303333333
2017-11-15,-0.52,0.53,-0.516666667
2017-11-16,0.57,-0.52,-0.11
2017-11-17,-0.17,0.57,-0.213333333
2017-11-20,0.15,-0.17,0.193333333
2017-11-21,0.56,0.15,-0.04
2017-11-22,0.47,0.56,0.183333333
2017-11-23,0.26,0.47,0.18
2017-11-24,0.57,0.26,0.393333333
2017-11-27,-0.7,0.57,0.43
2017-11-28,0.32,-0.7,0.433333333
2017-11-29,-0.04,0.32,0.043333333
2017-11-30,0.3,-0.04,0.063333333
2017-12-01,-0.7,0.3,-0.14
2017-12-04,0.47,-0.7,0.193333333
2017-12-05,-0.43,0.47,-0.146666667
2017-12-06,-0.39,-0.43,0.023333333
2017-12-07,0.04,-0.39,-0.22
2017-12-08,0.49,0.04,-0.116666667
2017-12-11,-0.03,0.49,-0.26
2017-12-12,0.25,-0.03,0.046666667
2017-12-13,0.41,0.25,0.166666667
2017-12-14,-0.72,0.41,0.236666667
2017-12-15,-0.38,-0.72,0.21
2017-12-18,1.36,-0.38,-0.02
2017-12-19,0.14,1.36,-0.23
2017-12-20,-0.39,0.14,0.086666667
2017-12-21,0.58,-0.39,0.373333333
2017-12-22,-0.22,0.58,0.37
2017-12-25,0.03,-0.22,0.11
2017-12-26,-0.04,0.03,-0.01
2017-12-27,0.46,-0.04,0.13
2017-12-28,0.22,0.46,-0.076666667
2017-12-29,0.33,0.22,0.15
2018-01-01,0.09,0.33,0.213333333
2018-01-02,0.36,0.09,0.336666667
2018-01-03,0.21,0.36,0.213333333
2018-01-04,1.31,0.21,0.26
2018-01-05,0.56,1.31,0.22
2018-01-08,-0.23,0.56,0.626666667
2018-01-09,0.2,-0.23,0.693333333
2018-01-10,-0.23,0.2,0.546666667
2018-01-11,0.43,-0.23,0.176666667
2018-01-12,1.53,0.43,-0.086666667
2018-01-15,0.51,1.53,0.133333333
2018-01-16,-0.09,0.51,0.576666667
2018-01-17,-0.41,-0.09,0.823333333
2018-01-18,0.47,-0.41,0.65
2018-01-19,0.34,0.47,0.003333333
2018-01-22,0.66,0.34,-0.01
2018-01-23,0.39,0.66,0.133333333
2018-01-24,0.35,0.39,0.49
2018-01-25,-0.55,0.35,0.463333333
2018-01-26,0.84,-0.55,0.466666667
2018-01-29,-0.66,0.84,0.063333333
2018-01-30,-0.63,-0.66,0.213333333
2018-01-31,-0.04,-0.63,-0.123333333
2018-02-01,0.3,-0.04,-0.15
2018-02-02,-1.88,0.3,-0.443333333
2018-02-05,-2.47,-1.88,-0.123333333
2018-02-06,-1.65,-2.47,-0.54
2018-02-07,0.84,-1.65,-1.35
2018-02-08,-1.98,0.84,-2
2018-02-09,-1.06,-1.98,-1.093333333
2018-02-12,1.48,-1.06,-0.93
2018-02-13,-0.08,1.48,-0.733333333
2018-02-14,1.77,-0.08,-0.52
2018-02-15,1.03,1.77,0.113333333
2018-02-16,0.36,1.03,1.056666667
2018-02-19,-0.62,0.36,0.906666667
2018-02-20,-0.1,-0.62,1.053333333
2018-02-21,-0.27,-0.1,0.256666667
2018-02-22,0.24,-0.27,-0.12
2018-02-23,-0.04,0.24,-0.33
2018-02-26,0.64,-0.04,-0.043333333
2018-02-27,-0.81,0.64,-0.023333333
2018-02-28,-1.05,-0.81,0.28
2018-03-01,-0.74,-1.05,-0.07
2018-03-02,-1.14,-0.74,-0.406666667
2018-03-05,0.91,-1.14,-0.866666667
2018-03-06,0.91,0.91,-0.976666667
2018-03-07,0.29,0.91,-0.323333333
2018-03-08,0.23,0.29,0.226666667
2018-03-09,0.43,0.23,0.703333333
2018-03-12,0.48,0.43,0.476666667
2018-03-13,-0.46,0.48,0.316666667
2018-03-14,-0.22,-0.46,0.38
2018-03-15,-0.01,-0.22,0.15
2018-03-16,0.03,-0.01,-0.066666667
2018-03-19,-0.59,0.03,-0.23
2018-03-20,-0.22,-0.59,-0.066666667
2018-03-21,0.58,-0.22,-0.19
2018-03-22,-1.75,0.58,-0.26
2018-03-23,-0.44,-1.75,-0.076666667
2018-03-26,0.35,-0.44,-0.463333333
2018-03-27,0.51,0.35,-0.536666667
2018-03-28,-0.38,0.51,-0.613333333
2018-03-29,0.43,-0.38,0.14
2018-03-30,0.13,0.43,0.16
2018-04-02,-0.14,0.13,0.186666667
2018-04-03,-0.66,-0.14,0.06
2018-04-04,-0.35,-0.66,0.14
2018-04-05,1.72,-0.35,-0.223333333
2018-04-06,0.08,1.72,-0.383333333
2018-04-09,0.49,0.08,0.236666667
2018-04-10,1.1,0.49,0.483333333
2018-04-11,-0.43,1.1,0.763333333
2018-04-12,0.32,-0.43,0.556666667
2018-04-13,0.17,0.32,0.386666667
2018-04-16,0.23,0.17,0.33
2018-04-17,0.6,0.23,0.02
2018-04-18,0.34,0.6,0.24
2018-04-19,-0.32,0.34,0.333333333
2018-04-20,-0.36,-0.32,0.39
2018-04-23,-0.25,-0.36,0.206666667
2018-04-24,0.06,-0.25,-0.113333333
2018-04-25,-1.1,0.06,-0.31
2018-04-26,0.45,-1.1,-0.183333333
2018-04-27,0.37,0.45,-0.43
2018-04-30,-0.13,0.37,-0.196666667
2018-05-01,-0.77,-0.13,-0.093333333
2018-05-02,0.25,-0.77,0.23
2018-05-03,-0.19,0.25,-0.176666667
2018-05-04,0.34,-0.19,-0.216666667
2018-05-07,0.31,0.34,-0.236666667
2018-05-08,-0.22,0.31,0.133333333
2018-05-09,0.44,-0.22,0.153333333
2018-05-10,0.55,0.44,0.143333333
2018-05-11,0.37,0.55,0.176666667
2018-05-14,-0.07,0.37,0.256666667
2018-05-15,-0.6,-0.07,0.453333333
2018-05-16,-0.23,-0.6,0.283333333
2018-05-17,0.55,-0.23,-0.1
2018-05-18,-0.35,0.55,-0.3
2018-05-21,0.54,-0.35,-0.093333333
2018-05-22,0.23,0.54,-0.01
2018-05-23,-1.6,0.23,0.246666667
2018-05-24,-0.24,-1.6,0.14
2018-05-25,-0.59,-0.24,-0.276666667
2018-05-28,-0.44,-0.59,-0.536666667
2018-05-29,-2.01,-0.44,-0.81
2018-05-30,1.24,-2.01,-0.423333333
2018-05-31,-0.18,1.24,-1.013333333
2018-06-01,0.8,-0.18,-0.403333333
2018-06-04,0.57,0.8,-0.316666667
2018-06-05,-0.04,0.57,0.62
2018-06-06,0.53,-0.04,0.396666667
2018-06-07,0.03,0.53,0.443333333
2018-06-08,-0.45,0.03,0.353333333
2018-06-11,0.83,-0.45,0.173333333
2018-06-12,-0.3,0.83,0.036666667
2018-06-13,0.34,-0.3,0.136666667
2018-06-14,-0.56,0.34,0.026666667
2018-06-15,-0.74,-0.56,0.29
2018-06-18,-0.67,-0.74,-0.173333333
2018-06-19,-1.03,-0.67,-0.32
2018-06-20,0.17,-1.03,-0.656666667
2018-06-21,-0.66,0.17,-0.813333333
2018-06-22,1.4,-0.66,-0.51
2018-06-25,-1.45,1.4,-0.506666667
2018-06-26,-0.37,-1.45,0.303333333
2018-06-27,-0.25,-0.37,-0.236666667
2018-06-28,-0.7,-0.25,-0.14
2018-06-29,1.71,-0.7,-0.69
2018-07-02,-1.16,1.71,-0.44
2018-07-03,0.85,-1.16,0.253333333
2018-07-04,0.06,0.85,-0.05
2018-07-05,0.69,0.06,0.466666667
2018-07-06,0.68,0.69,-0.083333333
2018-07-09,0.63,0.68,0.533333333
2018-07-10,0.38,0.63,0.476666667
2018-07-11,-1.73,0.38,0.666666667
2018-07-12,0.64,-1.73,0.563333333
2018-07-13,0.3,0.64,-0.24
2018-07-16,-0.01,0.3,-0.236666667
2018-07-17,-0.23,-0.01,-0.263333333
2018-07-18,0.38,-0.23,0.31
2018-07-19,-0.38,0.38,0.02
2018-07-20,0.58,-0.38,0.046666667
2018-07-23,-0.43,0.58,-0.076666667
2018-07-24,0.68,-0.43,0.193333333
2018-07-25,0.26,0.68,-0.076666667
2018-07-26,-0.19,0.26,0.276666667
2018-07-27,0.38,-0.19,0.17
2018-07-30,0.2,0.38,0.25
2018-07-31,0.12,0.2,0.15
2018-08-01,-0.64,0.12,0.13
2018-08-02,-1.36,-0.64,0.233333333
2018-08-03,0.36,-1.36,-0.106666667
2018-08-06,-0.18,0.36,-0.626666667
2018-08-07,0.73,-0.18,-0.546666667
2018-08-08,-0.08,0.73,-0.393333333
2018-08-09,-0.42,-0.08,0.303333333
2018-08-10,-2.01,-0.42,0.156666667
2018-08-13,-0.28,-2.01,0.076666667
2018-08-14,-0.55,-0.28,-0.836666667
2018-08-15,-1.31,-0.55,-0.903333333
2018-08-16,0.71,-1.31,-0.946666667
2018-08-17,0.41,0.71,-0.713333333
2018-08-20,0.92,0.41,-0.383333333
2018-08-21,1.07,0.92,-0.063333333
2018-08-22,0.25,1.07,0.68
2018-08-23,-0.54,0.25,0.8
2018-08-24,0.7,-0.54,0.746666667
2018-08-27,1.04,0.7,0.26
2018-08-28,0.17,1.04,0.136666667
2018-08-29,0.35,0.17,0.4
2018-08-30,-0.7,0.35,0.636666667
2018-08-31,-1.23,-0.7,0.52
2018-09-03,0.13,-1.23,-0.06
2018-09-04,-0.99,0.13,-0.526666667
2018-09-05,-0.73,-0.99,-0.6
2018-09-06,-0.45,-0.73,-0.696666667
2018-09-07,-0.57,-0.45,-0.53
2018-09-10,0.83,-0.57,-0.723333333
2018-09-11,0.05,0.83,-0.583333333
2018-09-12,0.71,0.05,-0.063333333
2018-09-13,0.36,0.71,0.103333333
2018-09-14,-0.19,0.36,0.53
2018-09-17,0.55,-0.19,0.373333333
2018-09-18,0.12,0.55,0.293333333
2018-09-19,0.24,0.12,0.24
2018-09-20,1.48,0.24,0.16
2018-09-21,0.18,1.48,0.303333333
2018-09-24,-0.45,0.18,0.613333333
2018-09-25,0.54,-0.45,0.633333333
2018-09-26,-0.06,0.54,0.403333333
2018-09-27,-0.59,-0.06,0.09
2018-09-28,-1.12,-0.59,0.01
2018-10-01,0.04,-1.12,-0.036666667
2018-10-02,-0.77,0.04,-0.59
2018-10-03,-0.13,-0.77,-0.556666667
2018-10-04,-0.8,-0.13,-0.616666667
2018-10-05,-0.82,-0.8,-0.286666667
2018-10-08,-1.42,-0.82,-0.566666667
2018-10-09,0.14,-1.42,-0.583333333
2018-10-10,-1.68,0.14,-1.013333333
2018-10-11,-1.26,-1.68,-0.7
2018-10-12,-0.21,-1.26,-0.986666667
2018-10-15,0.18,-0.21,-0.933333333
2018-10-16,1.52,0.18,-1.05
2018-10-17,-0.98,1.52,-0.43
2018-10-18,-0.98,-0.98,0.496666667
2018-10-19,0.31,-0.98,0.24
2018-10-22,-0.85,0.31,-0.146666667
2018-10-23,-1.53,-0.85,-0.55
2018-10-24,-1.26,-1.53,-0.506666667
2018-10-25,0.49,-1.26,-0.69
2018-10-26,-0.61,0.49,-1.213333333
2018-10-29,0.65,-0.61,-0.766666667
2018-10-30,-0.08,0.65,-0.46
2018-10-31,1.37,-0.08,0.176666667
2018-11-01,1.34,1.37,-0.013333333
2018-11-02,0.25,1.34,0.646666667
2018-11-05,-0.07,0.25,0.876666667
2018-11-06,-0.09,-0.07,0.986666667
2018-11-07,1.13,-0.09,0.506666667
2018-11-08,-0.57,1.13,0.03
2018-11-09,-0.75,-0.57,0.323333333
2018-11-12,-1.96,-0.75,0.156666667
2018-11-13,1.01,-1.96,-0.063333333
2018-11-14,-0.28,1.01,-1.093333333
2018-11-15,-0.77,-0.28,-0.566666667
2018-11-16,0.57,-0.77,-0.41
2018-11-19,-0.58,0.57,-0.013333333
2018-11-20,-1.87,-0.58,-0.16
2018-11-21,1.24,-1.87,-0.26
2018-11-22,-0.44,1.24,-0.626666667
2018-11-23,-0.29,-0.44,-0.403333333
2018-11-26,1.13,-0.29,-0.356666667
2018-11-27,-0.55,1.13,0.17
2018-11-28,0.75,-0.55,0.133333333
2018-11-29,0.42,0.75,0.096666667
2018-11-30,-0.84,0.42,0.443333333
2018-12-03,1.35,-0.84,0.206666667
2018-12-04,-1.13,1.35,0.11
2018-12-05,-0.83,-1.13,0.31
2018-12-06,-2.49,-0.83,-0.206666667
2018-12-07,0.44,-2.49,-0.203333333
2018-12-10,-1.98,0.44,-1.483333333
2018-12-11,0.8,-1.98,-0.96
2018-12-12,1.97,0.8,-1.343333333
2018-12-13,-0.13,1.97,-0.246666667
2018-12-14,-1.23,-0.13,0.263333333
2018-12-17,-0.93,-1.23,0.88
2018-12-18,-0.41,-0.93,0.203333333
2018-12-19,0.35,-0.41,-0.763333333
2018-12-20,-1.01,0.35,-0.856666667
2018-12-21,-0.77,-1.01,-0.33
2018-12-24,-0.03,-0.77,-0.356666667
2018-12-25,-0.19,-0.03,-0.476666667
2018-12-26,-0.34,-0.19,-0.603333333
2018-12-27,-0.65,-0.34,-0.33
2018-12-28,2,-0.65,-0.186666667
2018-12-31,0.66,2,-0.393333333
2019-01-01,-0.02,0.66,0.336666667
2019-01-02,-1.02,-0.02,0.67
2019-01-03,-0.44,-1.02,0.88
2019-01-04,2.71,-0.44,-0.126666667
2019-01-07,0.65,2.71,-0.493333333
2019-01-08,0.61,0.65,0.416666667
2019-01-09,1.51,0.61,0.973333333
2019-01-10,-0.13,1.51,1.323333333
2019-01-11,-0.21,-0.13,0.923333333
2019-01-14,-0.6,-0.21,0.663333333
2019-01-15,-0.01,-0.6,0.39
2019-01-16,0.19,-0.01,-0.313333333
2019-01-17,0.16,0.19,-0.273333333
2019-01-18,1.24,0.16,-0.14
2019-01-21,-0.02,1.24,0.113333333
2019-01-22,-0.52,-0.02,0.53
2019-01-23,0.23,-0.52,0.46
2019-01-24,-0.21,0.23,0.233333333
2019-01-25,1.28,-0.21,-0.103333333
2019-01-28,-0.66,1.28,-0.166666667
2019-01-29,0.43,-0.66,0.433333333
2019-01-30,1.04,0.43,0.136666667
2019-01-31,-0.13,1.04,0.35
2019-02-01,0.3,-0.13,0.27
2019-02-04,-0.19,0.3,0.446666667
2019-02-05,1.12,-0.19,0.403333333
2019-02-06,-0.28,1.12,-0.006666667
2019-02-07,-1.63,-0.28,0.41
2019-02-08,-0.75,-1.63,0.216666667
2019-02-11,0.32,-0.75,-0.263333333
2019-02-12,0.94,0.32,-0.886666667
2019-02-13,0.07,0.94,-0.686666667
2019-02-14,0,0.07,0.17
2019-02-15,1.22,0,0.443333333
2019-02-18,0.46,1.22,0.336666667
2019-02-19,0.12,0.46,0.43
2019-02-20,0.54,0.12,0.56
2019-02-21,-0.33,0.54,0.6
2019-02-22,0.29,-0.33,0.373333333
2019-02-25,0.42,0.29,0.11
2019-02-26,0.55,0.42,0.166666667
2019-02-27,-0.41,0.55,0.126666667
2019-02-28,0.14,-0.41,0.42
2019-03-01,0.52,0.14,0.186666667
2019-03-04,0.01,0.52,0.093333333
2019-03-05,-0.03,0.01,0.083333333
2019-03-06,-0.19,-0.03,0.223333333
2019-03-07,-1.44,-0.19,0.166666667
2019-03-08,-0.47,-1.44,-0.07
2019-03-11,0.85,-0.47,-0.553333333
2019-03-12,0.18,0.85,-0.7
2019-03-13,1.2,0.18,-0.353333333
2019-03-14,0.25,1.2,0.186666667
2019-03-15,0.93,0.25,0.743333333
2019-03-18,0.4,0.93,0.543333333
2019-03-19,0.62,0.4,0.793333333
2019-03-20,-0.44,0.62,0.526666667
2019-03-21,-0.15,-0.44,0.65
2019-03-22,-1.97,-0.15,0.193333333
2019-03-25,-0.25,-1.97,0.01
2019-03-26,0.31,-0.25,-0.853333333
2019-03-27,-0.14,0.31,-0.79
2019-03-28,-0.34,-0.14,-0.636666667
2019-03-29,0.66,-0.34,-0.026666667
2019-04-01,1.09,0.66,-0.056666667
2019-04-02,0.45,1.09,0.06
2019-04-03,1,0.45,0.47
2019-04-04,-0.28,1,0.733333333
2019-04-05,0.15,-0.28,0.846666667
2019-04-08,0.24,0.15,0.39
2019-04-09,-0.45,0.24,0.29
2019-04-10,0.25,-0.45,0.036666667
2019-04-11,0.11,0.25,-0.02
2019-04-12,0.63,0.11,0.013333333
2019-04-15,0.3,0.63,-0.03
2019-04-16,0.15,0.3,0.33
2019-04-17,0.23,0.15,0.346666667
2019-04-18,-0.37,0.23,0.36
2019-04-19,0.09,-0.37,0.226666667
2019-04-22,0.02,0.09,0.003333333
2019-04-23,0.05,0.02,-0.016666667
2019-04-24,-0.71,0.05,-0.086666667
2019-04-25,-0.37,-0.71,0.053333333
2019-04-26,0.34,-0.37,-0.213333333
2019-04-29,0.44,0.34,-0.343333333
2019-04-30,0.38,0.44,-0.246666667
2019-05-01,-0.2,0.38,0.136666667
2019-05-02,-0.71,-0.2,0.386666667
2019-05-03,0.71,-0.71,0.206666667
2019-05-06,-0.92,0.71,-0.176666667
2019-05-07,-1.35,-0.92,-0.066666667
2019-05-08,0.17,-1.35,-0.306666667
2019-05-09,-1.24,0.17,-0.52
2019-05-10,0.55,-1.24,-0.7
2019-05-13,-1.49,0.55,-0.806666667
2019-05-14,0.87,-1.49,-0.173333333
2019-05-15,0.44,0.87,-0.726666667
2019-05-16,0.92,0.44,-0.023333333
2019-05-17,-0.46,0.92,-0.06
2019-05-20,-0.88,-0.46,0.743333333
2019-05-21,0.54,-0.88,0.3
2019-05-22,-0.13,0.54,-0.14
2019-05-23,-1.17,-0.13,-0.266666667
2019-05-24,0.89,-1.17,-0.156666667
2019-05-27,0.05,0.89,-0.253333333
2019-05-28,-0.4,0.05,-0.136666667
2019-05-29,-1.52,-0.4,-0.076666667
2019-05-30,0.43,-1.52,0.18
2019-05-31,-0.51,0.43,-0.623333333
2019-06-03,0.89,-0.51,-0.496666667
2019-06-04,0.79,0.89,-0.533333333
2019-06-05,0.05,0.79,0.27
2019-06-06,0.43,0.05,0.39
2019-06-07,1.37,0.43,0.576666667
2019-06-10,0.15,1.37,0.423333333
2019-06-11,0.68,0.15,0.616666667
2019-06-12,-0.58,0.68,0.65
2019-06-13,0.01,-0.58,0.733333333
2019-06-14,-0.96,0.01,0.083333333
2019-06-17,-0.09,-0.96,0.036666667
2019-06-18,1.36,-0.09,-0.51
2019-06-19,0.37,1.36,-0.346666667
2019-06-20,0.95,0.37,0.103333333
2019-06-21,0.31,0.95,0.546666667
2019-06-24,0.01,0.31,0.893333333
2019-06-25,-0.48,0.01,0.543333333
2019-06-26,-0.18,-0.48,0.423333333
2019-06-27,0.07,-0.18,-0.053333333
2019-06-28,0.66,0.07,-0.216666667
2019-07-01,0.01,0.66,-0.196666667
2019-07-02,0.34,0.01,0.183333333
2019-07-03,0.75,0.34,0.246666667
2019-07-04,0.17,0.75,0.336666667
2019-07-05,-1.21,0.17,0.366666667
2019-07-08,-0.28,-1.21,0.42
2019-07-09,-0.53,-0.28,-0.096666667
2019-07-10,0.29,-0.53,-0.44
2019-07-11,-0.15,0.29,-0.673333333
2019-07-12,0.25,-0.15,-0.173333333
2019-07-15,0.14,0.25,-0.13
2019-07-16,-0.23,0.14,0.13
2019-07-17,-0.3,-0.23,0.08
2019-07-18,0.21,-0.3,0.053333333
2019-07-19,-0.4,0.21,-0.13
2019-07-22,0.11,-0.4,-0.106666667
2019-07-23,0.4,0.11,-0.163333333
2019-07-24,0,0.4,-0.026666667
2019-07-25,-0.49,0,0.036666667
2019-07-26,0.12,-0.49,0.17
2019-07-29,0.06,0.12,-0.03
2019-07-30,-1.37,0.06,-0.123333333
2019-07-31,-0.53,-1.37,-0.103333333
2019-08-01,0.31,-0.53,-0.396666667
2019-08-02,-1.72,0.31,-0.613333333
2019-08-05,-1.67,-1.72,-0.53
2019-08-06,-0.17,-1.67,-0.646666667
2019-08-07,0.23,-0.17,-1.026666667
2019-08-08,1.45,0.23,-1.186666667
2019-08-09,-0.8,1.45,-0.536666667
2019-08-12,-0.32,-0.8,0.503333333
2019-08-13,0.16,-0.32,0.293333333
2019-08-14,-2.1,0.16,0.11
2019-08-15,-0.49,-2.1,-0.32
2019-08-16,1.12,-0.49,-0.753333333
2019-08-19,1.06,1.12,-0.81
2019-08-20,-0.48,1.06,-0.49
2019-08-21,1.04,-0.48,0.563333333
2019-08-22,-0.35,1.04,0.566666667
2019-08-23,-0.33,-0.35,0.54
2019-08-26,-0.34,-0.33,0.07
2019-08-27,0.51,-0.34,0.12
2019-08-28,-0.39,0.51,-0.34
2019-08-29,0.81,-0.39,-0.053333333
2019-08-30,0.14,0.81,-0.073333333
2019-09-02,0.01,0.14,0.31
2019-09-03,-0.24,0.01,0.186666667
2019-09-04,1.57,-0.24,0.32
2019-09-05,0.74,1.57,-0.03
2019-09-06,0.1,0.74,0.446666667
2019-09-09,0.01,0.1,0.69
2019-09-10,0,0.01,0.803333333
2019-09-11,0.44,0,0.283333333
2019-09-12,0.61,0.44,0.036666667
2019-09-13,0.62,0.61,0.15
2019-09-16,-1.25,0.62,0.35
2019-09-17,0.49,-1.25,0.556666667
2019-09-18,-0.29,0.49,-0.006666667
2019-09-19,0.67,-0.29,-0.046666667
2019-09-20,-0.13,0.67,-0.35
2019-09-23,-0.88,-0.13,0.29
2019-09-24,0.12,-0.88,0.083333333
2019-09-25,-1.27,0.12,-0.113333333
2019-09-26,0.34,-1.27,-0.296666667
2019-09-27,0.54,0.34,-0.676666667
2019-09-30,-0.02,0.54,-0.27
2019-10-01,-0.7,-0.02,-0.13
2019-10-02,-2.45,-0.7,0.286666667
2019-10-03,-0.05,-2.45,-0.06
2019-10-04,1,-0.05,-1.056666667
2019-10-07,0.43,1,-1.066666667
2019-10-08,-1.19,0.43,-0.5
2019-10-09,0.49,-1.19,0.46
2019-10-10,1.27,0.49,0.08
2019-10-11,2.05,1.27,-0.09
2019-10-14,-0.43,2.05,0.19
2019-10-15,1.14,-0.43,1.27
2019-10-16,0.19,1.14,0.963333333
2019-10-17,0.48,0.19,0.92
2019-10-18,0.07,0.48,0.3
2019-10-21,0.4,0.07,0.603333333
2019-10-22,-0.21,0.4,0.246666667
2019-10-23,0.16,-0.21,0.316666667
2019-10-24,0.25,0.16,0.086666667
2019-10-25,-0.08,0.25,0.116666667
2019-10-28,0.44,-0.08,0.066666667
2019-10-29,-0.11,0.44,0.11
2019-10-30,0.55,-0.11,0.203333333
2019-10-31,-0.42,0.55,0.083333333
2019-11-01,0.81,-0.42,0.293333333
2019-11-04,0.63,0.81,0.006666667
2019-11-05,-0.25,0.63,0.313333333
2019-11-06,0.08,-0.25,0.34
2019-11-07,0.22,0.08,0.396666667
2019-11-08,-0.44,0.22,0.153333333
2019-11-11,0.16,-0.44,0.016666667
2019-11-12,0.11,0.16,-0.046666667
2019-11-13,-0.27,0.11,-0.02
2019-11-14,-0.13,-0.27,-0.056666667
2019-11-15,0.71,-0.13,0
2019-11-18,0.08,0.71,-0.096666667
2019-11-19,-0.1,0.08,0.103333333
2019-11-20,-0.37,-0.1,0.22
2019-11-21,-0.43,-0.37,0.23
2019-11-22,0.09,-0.43,-0.13
2019-11-25,0.84,0.09,-0.3
2019-11-26,0.28,0.84,-0.236666667
2019-11-27,0.1,0.28,0.166666667
2019-11-28,-0.01,0.1,0.403333333
2019-11-29,-0.32,-0.01,0.406666667
2019-12-02,-0.86,-0.32,0.123333333
2019-12-03,-0.61,-0.86,-0.076666667
2019-12-04,1.1,-0.61,-0.396666667
2019-12-05,0.15,1.1,-0.596666667
2019-12-06,0.71,0.15,-0.123333333
2019-12-09,-0.25,0.71,0.213333333
2019-12-10,0.06,-0.25,0.653333333
2019-12-11,0.49,0.06,0.203333333
2019-12-12,0.47,0.49,0.173333333
2019-12-13,0.86,0.47,0.1
2019-12-16,1.42,0.86,0.34
2019-12-17,-0.55,1.42,0.606666667
2019-12-18,-0.33,-0.55,0.916666667
2019-12-19,0.09,-0.33,0.576666667
2019-12-20,0.29,0.09,0.18
2019-12-23,0.25,0.29,-0.263333333
2019-12-24,0.1,0.25,0.016666667
2019-12-25,0.06,0.1,0.21
2019-12-26,0.07,0.06,0.213333333
2019-12-27,0.91,0.07,0.136666667
2019-12-30,-0.52,0.91,0.076666667
2019-12-31,0.13,-0.52,0.346666667
