,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,T,T2,T3
2020-02-06,-0.002857430883838761,0.014794445284245552,0.0008914882219525216,0.002415377345005398,0.0065148414451945,0.002829748361077277,0.0024744490266980948,0.004100393008296604,0.009026145892972223,0.002857674240871387,0.004358225448641025,0.0042724903102024465,0.002852806032944398,0.003235583725612558,-0.00015507891983502015,0.002110676767121049,0.0011443726563780704,0.0025232854800410517,-0.000806003291867541,7.219950910522954e-05,-0.01524217395681441,0.010335861540114634,0.0051708564298438755,0.015802463655179406,-0.00351473842707627,0.009348789,0.022300518999999998,0.006018811999999999
2020-02-07,0.06780828469293641,-0.008246031204714387,-0.00201876162532936,5.3179564736592065e-05,-0.002392452821212252,0.0017401400803200352,0.0027272099598554724,-0.0008084628125855917,-0.0034070888732521598,-0.001932206602493235,-0.0023446823132453865,-0.0027292282560810715,-0.0009986281528466712,-0.004425480375914273,-0.0042563294695550586,-0.003470625538797845,-0.00524065046713329,-0.013586621152466847,-0.005296219976907761,-0.012645431047708886,-0.005759150444426894,-0.017939606322067047,-0.005624140783690657,-0.017666408586906934,-0.007909338295368487,0.010965708000000001,0.003778518,-0.002734419
2020-02-10,-0.06419521007564366,0.001860707014044749,-0.00040858202473884845,-0.00020425192623554857,0.0024875560360351264,0.0010241807787461658,0.00319823557565457,0.003586578693299822,-0.006407620238122813,-0.00027333701230086943,-0.002770042717682102,-0.00169832319111407,-0.0038686277750884773,-0.003068689473307481,0.002164389992287529,-0.0007810153764954953,0.0028923021156044945,0.00047698599819707727,0.0007015499875071774,-4.0022513395937425e-06,0.014388566588788372,-0.0031222062875855654,0.0007973618878564273,-0.0056387728053509745,-0.005662572864119572,-0.002030612,0.0058129969999999994,0.0030400659999999997
2020-02-11,0.02835832518432512,0.0077726463311776905,0.0028167622381826732,-0.0015685720592705306,-0.0014624695680063244,-0.0031239174460949318,0.0034611706694687426,0.0020926507875172725,0.0098783516517221,0.006812970509334815,0.005468515053450334,0.005998274375230613,0.00597365793974192,0.007079923749453713,0.006600147787104234,0.007261900141214251,0.013262122314806198,0.008283101546948878,0.006982881329339566,0.0106144292115326,0.00804422208695414,0.015281384312289478,0.009663441778909612,0.012118417767128386,0.008545569571958561,0.01303145,-0.005185575,-0.010989104
2020-02-12,-0.03227591844178149,-0.003863166123127317,0.004095227838822638,0.008894808010174638,0.004926320552408544,0.017845075833351202,-0.0020065724775379873,0.0026667869016757935,0.006510035441123039,0.0066893996469189546,0.0020218787205468955,0.005828794321314609,-0.0011604594464421115,0.0050419854115006735,0.0027211026929453434,0.00863412490861273,0.008954688698673524,0.008752103238275773,0.007027156956327844,0.010737321469808095,0.01131223210574993,0.009053611129431911,0.014365438175632643,0.016673075776381857,0.019443212963125216,0.00013926299999999998,0.023520978999999997,-0.005378740999999999
2020-02-13,0.03736478657813669,-0.002056920593123755,-0.0019257428853849828,8.236307692495649e-05,0.005766515834636174,-0.010488757694808943,-0.0008217043935293672,-0.0055893129433560625,-0.0030322707424520544,-0.002912485525261924,-0.002515783307628193,-0.004361897179774402,-0.005081664633582852,-0.0050332144036210735,-0.004897128800023322,-0.003081039533909373,-0.0032162326405169076,-0.002214070548024708,-0.0029748033050633906,-0.0035270693151053284,-0.004938544560381295,-0.003524014601519054,0.0012250940539289652,-0.0066720795661203,0.0034610138545735194,-0.007118995000333297,0.0033496829996667024,-0.00031608700033329735
2020-02-14,0.003655271309084747,0.000838910481702012,-0.0059029290604938126,-0.0034493845250883636,0.0022094944939455618,0.0016680052855052767,0.0006551742480365292,-0.00012818901326361093,0.005019269142633816,-0.0007915975487694227,0.0011471296948755351,0.006127590498176538,0.002943543388393977,0.0029524755798354856,0.0015678793277639402,-0.0005885107145237598,-0.00047797089123833875,0.002494283423229462,-9.614172986433915e-05,0.002771889745258357,0.009796619220195755,-0.007669126394698101,0.0015637492956462205,0.0036768603478962345,0.005020415566955027,-0.0018311670003332975,-0.007118995000333297,0.003993869999666703
2020-02-18,0.0006006983996171702,0.00015310561976730047,-0.005918586337999599,-0.00491975229131154,-0.000869417341462545,-0.005645514126958494,0.0058936500956283016,-0.0019029527149154143,-0.002025812785881185,-0.0027165299514834242,-0.003466078810629994,-0.0851729720671377,-0.0063783573746361,-0.005151989632681791,-0.0016419181040609589,-0.011559708003082984,-0.007406952680921043,-0.008786213789149379,-0.009192173595570024,-0.009062781638881834,-0.007294668353390931,-0.012479345600844,-0.01850636990339666,-0.005732313153036069,-0.0025271981635976745,-0.006458296000333296,-0.0018311670003332975,0.0009774549996667027
2020-02-19,-0.0027448928551735024,-0.00681192328037132,0.0033446955099656344,0.013305342994516474,-0.0010152231832892694,0.005759796558683268,0.004786239853939545,0.006542705001647645,0.004955041672476994,0.0024297988124911876,0.0014833439578272724,0.003636883378388005,4.511408685941266e-05,0.004234176887041215,0.005176133174200133,-0.00030073631111190443,0.018727659357653602,0.0008247626497535604,0.003331048273502556,0.006911686911118176,0.005268669451045598,0.008508574091102127,0.003391239971173203,-0.00960564724948834,0.012159761717665614,0.003244880999666702,-0.006458296000333296,-0.0018668270003332973
2020-02-20,0.01929422141713707,0.008047206655426822,0.004838790526460455,-0.009130487566717941,0.0005683513106886506,-0.002046927325250712,-0.0025818628504058003,0.003398304995986062,-0.0006471680928244976,-0.003840955830566515,-0.0016803179319996677,-0.0003559593043083698,-0.0010971490460644443,0.0013358146573744358,-0.0010807111564161307,0.0015757733991247228,-0.010208535086982802,0.0023757461690836657,0.006765302231563168,0.0035623576539065764,-0.0010983955964012106,-0.00551683910073384,-0.012557912714653124,0.005014824587247346,-0.017613578720978556,-0.006042673000333298,0.003244880999666702,-0.005136153000333297
2020-02-21,-0.014150724300632612,0.0022828537066528496,-0.0018515191649813845,0.002774747004323801,0.006524845549178927,0.002311422624926648,0.000826212376158302,-0.0006501822126380698,0.0028733451905019864,-0.006822292852675504,0.0013199692598454748,-0.0017049708588635073,-0.004644841774870554,-0.005800748878569941,-0.0036720340821862515,-0.0011693133582728547,-0.0074393298527014855,-0.00708124254839797,-0.009552608319617373,-0.010382030863941322,-0.006035486568330261,-0.006271494854611971,-0.012505567564683163,-0.013805381941169054,-2.021611791766473e-05,-0.004766153000333297,-0.006042673000333298,-0.0016815270003332973
2020-02-24,-0.015863227074024006,-0.020593587501727566,-0.01409494177136195,-0.014236485834155745,-0.0316619538875343,-0.021866120548730755,-0.025689546302592983,-0.027602659261082733,-0.03067651525169957,-0.03647727661871947,-0.030724609201559786,-0.03197858711168696,-0.03352228274953463,-0.037194856183987796,-0.034134747956266656,-0.03731241963260966,-0.03766525569602805,-0.042083987349320374,-0.047888119126347245,-0.040523018756976975,-0.05480766547915677,-0.040378788244619566,-0.03653593665861631,-0.05628599615631822,-0.08022220782983708,-0.040094206000333296,-0.004766153000333297,-0.0030853630003332974
2020-02-25,-0.01723963373408647,0.006142727200374958,-0.00795747598050557,-0.012135813706700546,-0.0028708548594759318,-0.005540604931667479,-0.010058986217803843,-0.012755410441351114,-0.014316899559693126,-0.019875799367720413,-0.014604523376418842,-0.014953183068520736,-0.014558285048605847,-0.018987759732820977,-0.01642809053039703,-0.017352177459924543,-0.01475409793823479,-0.019616695899227973,-0.01787651216897906,-0.018588898673922556,-0.015216240490931862,-0.017129192802054632,-0.027100045609725863,-0.015325617367580441,-0.005895918193788336,-0.016581007000333298,-0.040094206000333296,-0.0025213150003332973
2020-02-26,0.016459258516977323,-0.0052308683270265496,-0.0037399513166133836,-0.00753741859419159,-0.01044406909252128,-0.010906973495126307,-0.004825244755296935,-0.005675665766608466,-0.008475017919957896,-0.008171090525329213,-0.006551248109399916,-0.0028929787138022686,-0.0022357008086829814,-0.007271909881589636,-0.01231746154649986,-0.008317879427652176,-0.00793419698962374,-0.006366439379200903,-0.005652364772577563,-0.008183712928291923,-0.00495674942004797,-0.00556347743223494,0.0036969561094351436,0.00026004906224111156,-0.009983257158063995,0.0011413279996667029,-0.016581007000333298,-0.016967677000333296
2020-02-27,-0.006378265069754985,-0.023229176774298733,-0.016108778217724988,-0.01710536006033449,-0.021173675554757805,-0.019859396439438983,-0.019826236837763685,-0.02557616405044769,-0.031152752459831307,-0.03816137872708175,-0.02199579755180984,-0.02874907195685325,-0.02794720023715901,-0.026394103893264305,-0.02802064547848901,-0.035241566048836215,-0.027699766672668085,-0.045250847237080775,-0.03092384295616207,-0.03409432290229356,-0.03574953779102714,-0.035496678714946495,-0.03544957750471288,-0.04679374410313588,-0.03782228583004409,-0.029698678000333295,0.0011413279996667029,-0.020480455000333297
2020-02-28,-0.022927429320189277,-0.03913070621669991,-0.02618401805609449,-0.026247355590875945,-0.01850702085092512,-0.023603759306677005,-0.021627792177211738,-0.02572025290137442,-0.03113437643289348,-0.02241902315114116,-0.028388900628227617,-0.03468388739113504,-0.025639496079873494,-0.036991432331115695,-0.03521773121232696,-0.02338945697900245,-0.03789964071443078,-0.03809037698741974,-0.028674402785985643,-0.02589328225205606,-0.03578864888850461,-0.032762850964582764,-0.035552527392403915,-0.019399617182913362,-0.03713845821117523,-0.006168215000333297,-0.029698678000333295,-0.018511295000333296
2020-03-02,-0.037383935146455646,0.004459513106981928,0.003202489399322776,0.007828563587827103,-0.011380929989881862,0.008489054389626988,0.0017586019324585755,0.011130746395366624,0.0020515843340310263,0.0010377322080995257,-0.001142784780983156,0.006119648226569139,0.005076005438571659,0.0018721853695411038,0.001905874804257277,0.0019322554433197914,0.007980967313739078,0.00783390172189056,-0.003958875728060665,-inf,0.005057187895613534,-0.0005628370872350855,6.365510104965103e-05,-0.002367437275211155,0.016353100276038625,0.0022709419996667026,-0.0169996480003333,0.0027923629996667023
2020-03-03,0.0032539649865272156,0.008468908994292496,0.012530227051027316,0.013024360203285259,0.021716478378703084,0.00396070912145561,0.012002311970512202,0.012490164433088594,0.02008009439507711,0.017254005167858327,0.016404477142137466,0.017958229965063882,0.010670618460343447,0.019759007421099543,0.020207612278125838,0.013125147030788938,0.0159057052293144,0.015560367287186537,0.01879208737021911,inf,0.017956640606785507,0.012383515206437474,0.010024643053899258,0.014047173149558148,0.009545131484243945,-0.008190114000333298,0.0127534289996667,-0.011575189000333297
2020-03-04,0.006940399450809788,0.018944317880215063,-0.002816614852222519,-0.008755296137096235,0.007291254072237315,-0.0027894587453620055,0.005385152092931381,0.0021676256753192687,0.006665923432627855,0.0015239883929624282,0.004106778200813389,0.006077013980745724,0.010244094931427536,0.006456295426191505,0.003162057463213177,0.0035259740656683448,0.00027307805344669504,0.010493244957682371,0.006014147570210789,-0.0036465771239204596,0.022899213540181745,-0.0021390345645932495,-0.0030937833926298302,-0.01008617616555618,-0.009234031889802014,-0.022845024,0.019573251,-0.010935004
2020-03-06,-0.01627998673887787,-0.01183906192601595,-0.012357442066370848,-0.02171666744242856,-0.016694367773453844,-0.025459940485410764,-0.03017677963082765,-0.025476898451994884,-inf,-inf,-0.02630531217322638,-inf,-0.02516084656185311,-0.027614125148380745,-0.032214061727120075,-0.03303231584996721,-0.03226427508685398,-0.032975236682104885,-0.029141468278764578,-0.02988886746226857,-inf,-0.033420995285078844,-0.02963178734793395,-0.028416943529040752,-0.04346011669221384,0.023886853,0.009348789,0.009412274
2020-03-09,-0.03806444061156706,-0.02417946402502878,-0.04761916334290797,-0.03296042873141459,-0.08007553584589686,-0.0523789775655457,-0.0498066151981818,-0.05910673428087411,,,-0.052095470943782335,inf,-0.058478065739799835,-0.05424720360376728,-0.06535360709046485,-inf,-0.06903129764568194,-0.07679306670312645,-0.07135323550447922,-inf,inf,-0.08529637473063141,-0.09254768030744986,-0.11044036676798456,-0.1436591774575317,-0.022603095,0.01337418,0.000172053
2020-03-11,-0.01373976309106956,-0.020610404633983195,-0.0019467450547650301,-0.01428506523625557,-0.01201778536979384,-0.010066748949484913,-0.013391907409945664,-0.01100195934347135,-0.01047325898232575,-0.0212562568000204,-0.022115470869734814,-0.0022434644154718858,-0.01768905228121586,-0.012651502700115268,-0.018977438118981914,-0.021204634929288306,-0.012002354786294515,-0.028520766277948948,-0.02116247174064792,-0.01764435758570654,-0.037416312189349724,-0.020057930477656086,-0.024357436503013728,-0.018185594401341373,-0.016160431951231506,0.026210042000000003,0.01303145,-0.010105703
2020-03-12,-0.009054367355340947,-0.06485515372478624,-0.05337255712022435,-0.06561323103922205,-0.07635929486744499,-0.08332908599402171,-0.08063256449072116,-0.08033442058219752,-0.08854477789964477,-0.08682354789518512,-0.08034647905491314,-0.09869909970774352,-0.08397169623169315,-0.10790026157201311,-0.11025174425171856,-0.10580407035918553,-0.10619365398932931,-0.11604693511399916,-0.09594126252361446,-0.11170236546053983,-0.10623862679917934,-0.11795599587505325,-0.12164011297972945,-0.13697692162989056,-0.14630272129367625,0.001671032,0.00013926299999999998,0.002882282
2020-03-13,-0.014672982902460888,-0.013857139021078622,-0.0025027134737146536,-0.00047086797010917,0.00022059220409916615,0.0018040019350956144,0.011376345964820048,-0.007938719854044271,0.0041043930838143994,0.006801302673694291,-0.0034325187149327747,-0.004558849300023209,-0.06706100966031586,0.009111811406764852,0.0048247582310642755,0.0009846013298490666,-0.007058220622595064,0.004447954524298577,0.004843405355066632,-0.0038677050720219816,0.006973221172104991,0.009452865944026652,-0.011796055578512203,0.009336568266788857,0.008527947223883952,0.0604331959996667,-0.1100018500003333,-0.0306559910003333
2020-03-16,-0.058441700139957246,-0.04617673941144238,-0.041642613174171346,-0.07577008358354063,-0.07139268100664328,-0.057071202049410664,-0.074076221339109,-0.07109765276532358,-0.07863062077707447,-0.07647858701161196,-0.08992319069531463,-0.08572958157476207,-0.01684388794835706,-0.09769706380191258,-0.1139632347109708,-0.10017418150381464,-0.09329402141422784,-0.13016760218619775,-0.08606674967829625,-0.09649462643114576,-0.11899040025024067,-0.10096270104816293,-0.10030219653768813,-0.10181649935387135,-0.08093694260716547,-0.10329405700033328,0.0604331959996667,-0.0414330020003333
2020-03-17,0.00174187743416933,0.008503641642668274,-0.018837370304233422,-0.020763010776450493,-0.021616875408515965,-0.015100746908325144,-0.0024485458325763597,-0.0049532926720638575,-0.019690912517119644,0.0004914366880980708,-0.01611388851126634,-0.029805476321256207,-0.009148782180351667,-0.0271497830564179,-0.0016756359129470185,0.00971786649961157,-0.013420510777732889,-0.0024296567346072735,-0.011001534647039658,-0.03198775040919679,-0.008054510484615687,-0.016198692192691676,0.007273453540935071,0.018520366441343014,-0.011468538691446475,0.048582734999666706,-0.10329405700033328,-0.033544614000333296
2020-03-18,0.004436072582711862,-0.011993218136317508,-0.009456003798550917,0.0029402457415632867,-0.01967244802623663,-0.02268365701881807,-0.03068328738161784,-0.03216849135592826,-0.03839390891111907,-0.019801341835687575,-0.055420327823508565,-0.046074148581379044,-0.03945666581810572,-0.05515698209388363,-0.021417073303248824,-0.05197118099272009,-0.040614617951243374,-0.07192863471975623,-0.039212966477677816,-0.03766838193820179,-0.05892840988295452,-0.042737245985204154,-0.06599645590067742,-0.07124423674210972,-0.020441672469342094,-0.057374875000333295,0.048582734999666706,-0.050954237000333295
2020-03-19,-0.041945071564963375,0.002930388551856038,0.005151975858592731,-0.006168465828958498,-0.005101557021714004,0.03301580285372037,0.010972868056211116,-0.0028030326052181156,-0.0035414686585113334,0.010269372638676501,-0.005756204975722133,0.006826496522852334,0.004707323695022944,0.011625091526744468,-0.00565313219545764,0.004248171550521551,0.015779476792878888,0.003682857854994904,0.0033582065854514086,-0.008179898848744253,0.00028909239316374555,-0.006977483325597935,-0.0004926782441534216,0.022240822716747235,-0.0028570035511130123,0.015461680999666704,-0.057374875000333295,0.0019072909996667028
2020-03-20,-0.0019275373830442697,0.00826399695176071,0.02094731498153779,0.03488051976811582,0.039101313713578605,0.008672970375681639,0.00964858988518919,0.037588340667899615,0.01871411766741821,0.03531344867413541,0.04410850486589875,0.06663898511723175,0.04288073081137095,0.034335005612449565,0.033547921523770285,0.052099345609340215,0.043898146474508515,0.043890263600500544,0.04646616562935437,0.05131173770952908,0.05790493832121714,0.05114262599199696,0.03521596447642124,0.03024235189027525,0.004103174044422992,-0.012484554000333298,0.015461680999666704,-0.037362066000333295
